T20170330_VChan007_2,T20170330_VChan010_2,T20170330_VChan012_3,T20170330_VChan013_2,T20170330_VChan016_3,T20170330_DChan010_2,T20170408_VChan079_2,T20170408_DChan062_4,T20170413_Velec77_1,T20170413_Velec66_2,T20170413_Velec63_1,T20170413_Velec65_1,T20170413_Velec52_1,T20170413_Velec52_2,T20170413_Velec3_2,B20171109_VChan093_2,B20171109_DChan013_2,B20171109_DChan017_3,B20171109_DChan017_4,B20171109_DChan025_4,B20171109_DChan046_2,B20171109_DChan069_2,B20171109_DChan085_6,B20171110_VChan093_4,B20171110_DChan010_4,B20171110_DChan088_3,B20171110_DChan096_2,B20171111_VChan063_2
4.10958904109589,6.66666666666667,2.25988700564972,4.67836257309941,2.4,31.1111111111111,5.64516129032258,9.01287553648069,0,2.41545893719807,3.06748466257669,4.65116279069767,1.16279069767442,2.25988700564972,4.54545454545455,6.81818181818182,6.66666666666667,1.17647058823529,1.26582278481013,4.22535211267606,6.81818181818182,3.7037037037037,11.2359550561798,5.61797752808989,13.3333333333333,13.3333333333333,10.4651162790698,5.55555555555556
1.36986301369863,1.66666666666667,0.564971751412429,5.26315789473684,3.2,24.4444444444444,4.03225806451613,15.0214592274678,0,3.38164251207729,3.68098159509202,4.65116279069767,2.32558139534884,0,5.68181818181818,3.40909090909091,17.7777777777778,1.17647058823529,2.53164556962025,2.8169014084507,2.27272727272727,1.23456790123457,4.49438202247191,5.61797752808989,6.66666666666667,11.1111111111111,8.13953488372093,3.33333333333333
4.79452054794521,4.44444444444444,4.51977401129944,4.67836257309941,3.2,30.5555555555556,2.41935483870968,12.4463519313305,0.884955752212389,3.86473429951691,4.29447852760736,3.10077519379845,0,0,3.40909090909091,11.3636363636364,8.88888888888889,4.70588235294118,5.06329113924051,1.40845070422535,5.68181818181818,0,5.61797752808989,4.49438202247191,3.33333333333333,11.1111111111111,9.30232558139535,4.44444444444444
2.73972602739726,5,1.69491525423729,2.33918128654971,0,33.8888888888889,4.83870967741935,9.87124463519313,0,4.34782608695652,6.13496932515337,6.2015503875969,3.48837209302326,0.564971751412429,5.11363636363636,2.27272727272727,10,2.35294117647059,1.26582278481013,5.63380281690141,3.40909090909091,1.23456790123457,10.1123595505618,6.74157303370786,14.4444444444444,8.88888888888889,6.97674418604651,8.88888888888889
5.47945205479452,3.33333333333333,5.08474576271186,7.01754385964912,1.6,28.8888888888889,4.03225806451613,8.15450643776824,0,3.86473429951691,6.13496932515337,5.42635658914729,1.74418604651163,0.564971751412429,1.70454545454545,5.68181818181818,14.4444444444444,4.70588235294118,6.32911392405063,4.22535211267606,5.68181818181818,4.93827160493827,8.98876404494382,6.74157303370786,16.6666666666667,11.1111111111111,13.953488372093,3.33333333333333
2.05479452054795,2.77777777777778,0,1.75438596491228,1.6,35,2.41935483870968,13.7339055793991,0.884955752212389,4.83091787439614,5.52147239263804,1.55038759689922,0.581395348837209,0.564971751412429,4.54545454545455,7.95454545454545,8.88888888888889,4.70588235294118,0,1.40845070422535,5.68181818181818,1.23456790123457,6.74157303370786,3.37078651685393,14.4444444444444,7.77777777777778,6.97674418604651,12.2222222222222
3.42465753424658,4.44444444444444,1.12994350282486,2.92397660818713,0.8,29.4444444444444,3.2258064516129,9.87124463519313,0.884955752212389,5.31400966183575,3.06748466257669,4.65116279069767,1.16279069767442,0.564971751412429,5.68181818181818,7.95454545454545,11.1111111111111,3.52941176470588,0,4.22535211267606,6.81818181818182,2.46913580246914,6.74157303370786,6.74157303370786,6.66666666666667,6.66666666666667,8.13953488372093,5.55555555555556
4.10958904109589,6.11111111111111,2.25988700564972,6.4327485380117,3.2,33.3333333333333,5.64516129032258,11.587982832618,0,4.34782608695652,3.68098159509202,3.10077519379845,4.06976744186047,0,2.27272727272727,3.40909090909091,20,3.52941176470588,1.26582278481013,7.04225352112676,4.54545454545455,4.93827160493827,5.61797752808989,15.7303370786517,7.77777777777778,8.88888888888889,8.13953488372093,6.66666666666667
6.16438356164384,2.77777777777778,1.12994350282486,4.09356725146199,3.2,31.1111111111111,2.41935483870968,11.1587982832618,0.884955752212389,3.38164251207729,1.22699386503067,4.65116279069767,0.581395348837209,1.69491525423729,3.97727272727273,2.27272727272727,5.55555555555556,4.70588235294118,1.26582278481013,1.40845070422535,3.40909090909091,3.7037037037037,1.12359550561798,4.49438202247191,8.88888888888889,6.66666666666667,6.97674418604651,2.22222222222222
4.10958904109589,3.33333333333333,3.38983050847458,6.4327485380117,2.4,35,7.25806451612903,12.0171673819742,0.884955752212389,2.89855072463768,1.84049079754601,5.42635658914729,1.16279069767442,0,2.84090909090909,3.40909090909091,16.6666666666667,1.17647058823529,0,0,4.54545454545455,0,4.49438202247191,6.74157303370786,6.66666666666667,11.1111111111111,10.4651162790698,4.44444444444444
7.53424657534247,4.44444444444444,5.64971751412429,4.67836257309941,0.8,32.7777777777778,6.45161290322581,8.15450643776824,0,2.89855072463768,2.45398773006135,5.42635658914729,2.32558139534884,3.38983050847458,5.68181818181818,3.40909090909091,15.5555555555556,2.35294117647059,2.53164556962025,4.22535211267606,4.54545454545455,0,8.98876404494382,5.61797752808989,10,6.66666666666667,12.7906976744186,2.22222222222222
2.73972602739726,5,2.82485875706215,1.16959064327485,1.6,29.4444444444444,4.03225806451613,11.587982832618,0,2.89855072463768,2.45398773006135,2.32558139534884,0.581395348837209,0.564971751412429,3.40909090909091,6.81818181818182,11.1111111111111,1.17647058823529,1.26582278481013,0,2.27272727272727,0,11.2359550561798,5.61797752808989,3.33333333333333,10,8.13953488372093,6.66666666666667
6.84931506849315,6.11111111111111,5.08474576271186,2.92397660818713,1.6,40.5555555555556,4.83870967741935,11.1587982832618,0.884955752212389,1.44927536231884,4.29447852760736,4.65116279069767,0,1.12994350282486,6.25,4.54545454545455,17.7777777777778,0,2.53164556962025,7.04225352112676,3.40909090909091,3.7037037037037,3.37078651685393,3.37078651685393,16.6666666666667,7.77777777777778,9.30232558139535,13.3333333333333
6.16438356164384,5,1.69491525423729,4.09356725146199,4,36.1111111111111,8.06451612903226,8.58369098712446,0,5.31400966183575,3.68098159509202,2.32558139534884,2.32558139534884,0,3.40909090909091,3.40909090909091,11.1111111111111,1.17647058823529,2.53164556962025,2.8169014084507,2.27272727272727,2.46913580246914,8.98876404494382,7.86516853932584,14.4444444444444,10,8.13953488372093,4.44444444444444
2.05479452054795,4.44444444444444,2.82485875706215,2.92397660818713,3.2,26.1111111111111,1.61290322580645,12.8755364806867,0.884955752212389,3.38164251207729,2.45398773006135,3.10077519379845,0,1.69491525423729,5.68181818181818,4.54545454545455,14.4444444444444,1.17647058823529,2.53164556962025,5.63380281690141,4.54545454545455,4.93827160493827,5.61797752808989,8.98876404494382,8.88888888888889,6.66666666666667,10.4651162790698,10
1.36986301369863,5,2.25988700564972,4.09356725146199,2.4,30.5555555555556,6.45161290322581,10.7296137339056,0.884955752212389,4.34782608695652,4.9079754601227,1.55038759689922,1.74418604651163,1.12994350282486,4.54545454545455,6.81818181818182,11.1111111111111,1.17647058823529,0,4.22535211267606,4.54545454545455,1.23456790123457,8.98876404494382,4.49438202247191,10,7.77777777777778,9.30232558139535,7.77777777777778
0.684931506849315,4.44444444444444,1.69491525423729,4.67836257309941,0.8,37.2222222222222,1.61290322580645,11.587982832618,0,4.83091787439614,3.68098159509202,3.10077519379845,1.74418604651163,0.564971751412429,1.13636363636364,4.54545454545455,12.2222222222222,4.70588235294118,3.79746835443038,0,3.40909090909091,2.46913580246914,5.61797752808989,6.74157303370786,13.3333333333333,6.66666666666667,9.30232558139535,11.1111111111111
4.79452054794521,4.44444444444444,2.25988700564972,3.50877192982456,3.2,33.3333333333333,4.83870967741935,15.0214592274678,0,1.93236714975845,3.68098159509202,3.10077519379845,1.16279069767442,0,2.84090909090909,5.68181818181818,18.8888888888889,5.88235294117647,1.26582278481013,2.8169014084507,5.68181818181818,3.7037037037037,11.2359550561798,6.74157303370786,8.88888888888889,7.77777777777778,3.48837209302326,5.55555555555556
2.05479452054795,2.22222222222222,2.82485875706215,2.92397660818713,2.4,32.2222222222222,7.25806451612903,14.1630901287554,0,0.483091787439614,5.52147239263804,3.87596899224806,0.581395348837209,0,2.84090909090909,7.95454545454545,16.6666666666667,4.70588235294118,0,8.45070422535211,3.40909090909091,2.46913580246914,10.1123595505618,8.98876404494382,14.4444444444444,8.88888888888889,4.65116279069767,14.4444444444444
1.36986301369863,5.55555555555556,2.82485875706215,1.75438596491228,4.8,37.7777777777778,5.64516129032258,11.587982832618,0.884955752212389,3.38164251207729,3.06748466257669,2.32558139534884,1.16279069767442,1.69491525423729,2.27272727272727,4.54545454545455,10,2.35294117647059,2.53164556962025,4.22535211267606,9.09090909090909,3.7037037037037,4.49438202247191,2.24719101123596,8.88888888888889,5.55555555555556,8.13953488372093,6.66666666666667
5.47945205479452,6.11111111111111,1.69491525423729,2.33918128654971,3.2,28.8888888888889,3.2258064516129,8.58369098712446,0,2.89855072463768,4.29447852760736,0.775193798449612,0,0.564971751412429,4.54545454545455,5.68181818181818,14.4444444444444,4.70588235294118,2.53164556962025,5.63380281690141,3.40909090909091,3.7037037037037,4.49438202247191,7.86516853932584,10,5.55555555555556,12.7906976744186,5.55555555555556
6.16438356164384,4.44444444444444,3.38983050847458,4.67836257309941,1.6,31.1111111111111,8.06451612903226,11.587982832618,0,1.93236714975845,4.9079754601227,5.42635658914729,1.74418604651163,0.564971751412429,5.68181818181818,7.95454545454545,21.1111111111111,0,2.53164556962025,0,4.54545454545455,2.46913580246914,6.74157303370786,5.61797752808989,12.2222222222222,11.1111111111111,8.13953488372093,6.66666666666667
4.10958904109589,2.77777777777778,1.69491525423729,2.33918128654971,2.4,36.6666666666667,3.2258064516129,11.587982832618,0.884955752212389,4.34782608695652,4.9079754601227,4.65116279069767,1.16279069767442,0.564971751412429,5.68181818181818,4.54545454545455,14.4444444444444,1.17647058823529,5.06329113924051,2.8169014084507,4.54545454545455,3.7037037037037,5.61797752808989,8.98876404494382,18.8888888888889,6.66666666666667,6.97674418604651,5.55555555555556
4.79452054794521,3.88888888888889,2.82485875706215,4.67836257309941,0.8,26.6666666666667,5.64516129032258,15.450643776824,0.884955752212389,3.86473429951691,6.13496932515337,5.42635658914729,2.32558139534884,0,1.13636363636364,1.13636363636364,10,1.17647058823529,2.53164556962025,7.04225352112676,6.81818181818182,0,5.61797752808989,5.61797752808989,8.88888888888889,4.44444444444444,10.4651162790698,7.77777777777778
3.42465753424658,5,3.95480225988701,4.09356725146199,0.8,26.6666666666667,6.45161290322581,11.1587982832618,2.65486725663717,2.89855072463768,3.06748466257669,6.2015503875969,0.581395348837209,0,3.97727272727273,3.40909090909091,18.8888888888889,1.17647058823529,3.79746835443038,2.8169014084507,4.54545454545455,1.23456790123457,10.1123595505618,4.49438202247191,13.3333333333333,8.88888888888889,12.7906976744186,10
1.36986301369863,3.33333333333333,5.08474576271186,2.92397660818713,1.6,34.4444444444444,5.64516129032258,10.3004291845494,0.884955752212389,2.41545893719807,1.22699386503067,3.87596899224806,0.581395348837209,0,3.40909090909091,12.5,14.4444444444444,1.17647058823529,2.53164556962025,4.22535211267606,3.40909090909091,3.7037037037037,11.2359550561798,7.86516853932584,11.1111111111111,6.66666666666667,13.953488372093,7.77777777777778
1.36986301369863,7.22222222222222,2.25988700564972,5.26315789473684,3.2,28.8888888888889,4.03225806451613,8.15450643776824,2.65486725663717,1.93236714975845,3.06748466257669,3.87596899224806,1.16279069767442,0,3.97727272727273,3.40909090909091,12.2222222222222,2.35294117647059,5.06329113924051,4.22535211267606,5.68181818181818,4.93827160493827,10.1123595505618,6.74157303370786,8.88888888888889,14.4444444444444,11.6279069767442,2.22222222222222
2.05479452054795,4.44444444444444,6.77966101694915,1.16959064327485,1.6,31.6666666666667,4.03225806451613,12.8755364806867,1.76991150442478,3.38164251207729,4.9079754601227,3.10077519379845,0.581395348837209,1.12994350282486,4.54545454545455,5.68181818181818,14.4444444444444,1.17647058823529,1.26582278481013,1.40845070422535,3.40909090909091,7.40740740740741,5.61797752808989,2.24719101123596,7.77777777777778,10,8.13953488372093,11.1111111111111
8.21917808219178,6.11111111111111,4.51977401129944,4.09356725146199,2.4,28.3333333333333,4.83870967741935,15.450643776824,0.884955752212389,2.41545893719807,5.52147239263804,6.97674418604651,1.74418604651163,0.564971751412429,5.11363636363636,2.27272727272727,13.3333333333333,3.52941176470588,3.79746835443038,5.63380281690141,2.27272727272727,2.46913580246914,4.49438202247191,5.61797752808989,11.1111111111111,8.88888888888889,9.30232558139535,10
3.42465753424658,5.55555555555556,4.51977401129944,3.50877192982456,1.6,36.1111111111111,4.03225806451613,11.1587982832618,0,1.44927536231884,1.84049079754601,3.10077519379845,0,0.564971751412429,4.54545454545455,1.13636363636364,11.1111111111111,3.52941176470588,1.26582278481013,4.22535211267606,4.54545454545455,4.93827160493827,10.1123595505618,4.49438202247191,7.77777777777778,7.77777777777778,11.6279069767442,7.77777777777778
6.16438356164384,4.44444444444444,1.69491525423729,1.75438596491228,3.2,29.4444444444444,4.83870967741935,12.0171673819742,0.884955752212389,4.34782608695652,3.06748466257669,3.10077519379845,0.581395348837209,1.12994350282486,1.70454545454545,4.54545454545455,6.66666666666667,0,0,7.04225352112676,1.13636363636364,4.93827160493827,7.86516853932584,1.12359550561798,12.2222222222222,3.33333333333333,10.4651162790698,4.44444444444444
6.16438356164384,4.44444444444444,2.25988700564972,1.16959064327485,3.2,31.6666666666667,1.61290322580645,9.87124463519313,0,2.41545893719807,2.45398773006135,4.65116279069767,2.90697674418605,0,3.40909090909091,12.5,7.77777777777778,5.88235294117647,1.26582278481013,2.8169014084507,6.81818181818182,4.93827160493827,13.4831460674157,4.49438202247191,7.77777777777778,13.3333333333333,9.30232558139535,3.33333333333333
3.42465753424658,4.44444444444444,3.95480225988701,4.09356725146199,3.2,35.5555555555556,4.83870967741935,11.1587982832618,1.76991150442478,5.79710144927536,5.52147239263804,3.10077519379845,0.581395348837209,0,2.84090909090909,5.68181818181818,11.1111111111111,2.35294117647059,3.79746835443038,2.8169014084507,5.68181818181818,1.23456790123457,12.3595505617978,8.98876404494382,6.66666666666667,12.2222222222222,8.13953488372093,10
2.05479452054795,5,4.51977401129944,4.09356725146199,4.8,22.7777777777778,8.06451612903226,13.7339055793991,1.76991150442478,3.38164251207729,4.29447852760736,3.87596899224806,2.90697674418605,0,3.40909090909091,4.54545454545455,15.5555555555556,7.05882352941176,2.53164556962025,4.22535211267606,7.95454545454545,3.7037037037037,5.61797752808989,4.49438202247191,15.5555555555556,4.44444444444444,8.13953488372093,6.66666666666667
3.42465753424658,3.88888888888889,0.564971751412429,1.75438596491228,1.6,28.3333333333333,1.61290322580645,15.450643776824,0,2.41545893719807,7.36196319018405,3.87596899224806,1.16279069767442,0.564971751412429,3.97727272727273,3.40909090909091,17.7777777777778,2.35294117647059,1.26582278481013,5.63380281690141,4.54545454545455,0,8.98876404494382,10.1123595505618,16.6666666666667,6.66666666666667,12.7906976744186,4.44444444444444
4.10958904109589,4.44444444444444,2.25988700564972,2.92397660818713,0.8,41.6666666666667,7.25806451612903,12.0171673819742,0,1.93236714975845,3.06748466257669,2.32558139534884,1.74418604651163,0.564971751412429,6.25,5.68181818181818,13.3333333333333,2.35294117647059,1.26582278481013,2.8169014084507,3.40909090909091,4.93827160493827,6.74157303370786,7.86516853932584,17.7777777777778,5.55555555555556,5.81395348837209,3.33333333333333
4.10958904109589,6.11111111111111,1.69491525423729,1.75438596491228,2.4,23.8888888888889,7.25806451612903,12.4463519313305,0.884955752212389,5.31400966183575,4.9079754601227,5.42635658914729,0.581395348837209,2.25988700564972,3.40909090909091,6.81818181818182,10,1.17647058823529,3.79746835443038,4.22535211267606,3.40909090909091,2.46913580246914,5.61797752808989,8.98876404494382,13.3333333333333,6.66666666666667,4.65116279069767,12.2222222222222
4.79452054794521,2.77777777777778,3.95480225988701,4.67836257309941,2.4,21.1111111111111,5.64516129032258,12.4463519313305,0.884955752212389,4.83091787439614,4.29447852760736,3.87596899224806,0.581395348837209,0.564971751412429,5.68181818181818,5.68181818181818,18.8888888888889,2.35294117647059,2.53164556962025,4.22535211267606,7.95454545454545,3.7037037037037,8.98876404494382,4.49438202247191,7.77777777777778,7.77777777777778,6.97674418604651,6.66666666666667
6.84931506849315,3.33333333333333,3.38983050847458,2.92397660818713,4,40.5555555555556,4.03225806451613,9.87124463519313,0.884955752212389,4.83091787439614,3.06748466257669,7.75193798449612,1.74418604651163,0,3.97727272727273,4.54545454545455,11.1111111111111,2.35294117647059,5.06329113924051,2.8169014084507,4.54545454545455,2.46913580246914,6.74157303370786,3.37078651685393,8.88888888888889,11.1111111111111,10.4651162790698,12.2222222222222
8.9041095890411,5.55555555555556,2.25988700564972,4.09356725146199,2.4,27.2222222222222,6.45161290322581,8.15450643776824,0.884955752212389,6.28019323671498,4.9079754601227,4.65116279069767,1.74418604651163,1.12994350282486,3.97727272727273,6.81818181818182,15.5555555555556,1.17647058823529,1.26582278481013,1.40845070422535,9.09090909090909,4.93827160493827,5.61797752808989,3.37078651685393,10,11.1111111111111,13.953488372093,7.77777777777778
2.05479452054795,2.77777777777778,1.69491525423729,5.26315789473684,4,32.7777777777778,4.03225806451613,11.1587982832618,0.884955752212389,4.83091787439614,7.97546012269939,1.55038759689922,0.581395348837209,1.12994350282486,3.97727272727273,4.54545454545455,11.1111111111111,3.52941176470588,1.26582278481013,4.22535211267606,4.54545454545455,3.7037037037037,10.1123595505618,10.1123595505618,6.66666666666667,7.77777777777778,6.97674418604651,10
3.42465753424658,4.44444444444444,2.82485875706215,2.33918128654971,1.6,31.1111111111111,7.25806451612903,14.5922746781116,0.884955752212389,4.83091787439614,3.06748466257669,5.42635658914729,1.16279069767442,0,2.27272727272727,4.54545454545455,13.3333333333333,2.35294117647059,6.32911392405063,2.8169014084507,4.54545454545455,0,7.86516853932584,6.74157303370786,12.2222222222222,5.55555555555556,8.13953488372093,6.66666666666667
6.84931506849315,7.22222222222222,5.64971751412429,1.75438596491228,1.6,27.2222222222222,3.2258064516129,15.0214592274678,0,1.93236714975845,4.29447852760736,3.10077519379845,0.581395348837209,0,2.84090909090909,6.81818181818182,15.5555555555556,1.17647058823529,1.26582278481013,7.04225352112676,1.13636363636364,2.46913580246914,4.49438202247191,7.86516853932584,18.8888888888889,7.77777777777778,11.6279069767442,2.22222222222222
4.10958904109589,4.44444444444444,1.69491525423729,4.67836257309941,3.2,32.7777777777778,7.25806451612903,11.1587982832618,0,3.38164251207729,4.9079754601227,1.55038759689922,0.581395348837209,1.12994350282486,1.70454545454545,6.81818181818182,10,1.17647058823529,0,4.22535211267606,6.81818181818182,6.17283950617284,4.49438202247191,6.74157303370786,16.6666666666667,4.44444444444444,10.4651162790698,8.88888888888889
4.10958904109589,2.22222222222222,0.564971751412429,2.33918128654971,0.8,28.3333333333333,4.83870967741935,10.7296137339056,0.884955752212389,4.34782608695652,4.9079754601227,0.775193798449612,1.74418604651163,2.82485875706215,2.27272727272727,3.40909090909091,11.1111111111111,0,2.53164556962025,9.85915492957746,3.40909090909091,4.93827160493827,10.1123595505618,6.74157303370786,7.77777777777778,7.77777777777778,9.30232558139535,1.11111111111111
2.05479452054795,6.66666666666667,3.38983050847458,4.67836257309941,0.8,32.2222222222222,8.87096774193548,11.1587982832618,0,2.89855072463768,3.68098159509202,3.10077519379845,0.581395348837209,2.82485875706215,5.11363636363636,5.68181818181818,11.1111111111111,0,5.06329113924051,0,6.81818181818182,4.93827160493827,12.3595505617978,2.24719101123596,11.1111111111111,5.55555555555556,8.13953488372093,10
4.79452054794521,6.11111111111111,4.51977401129944,5.26315789473684,0.8,32.7777777777778,7.25806451612903,9.87124463519313,0,3.86473429951691,7.97546012269939,4.65116279069767,2.32558139534884,0.564971751412429,3.97727272727273,10.2272727272727,13.3333333333333,1.17647058823529,6.32911392405063,4.22535211267606,4.54545454545455,3.7037037037037,11.2359550561798,4.49438202247191,14.4444444444444,10,6.97674418604651,4.44444444444444
2.73972602739726,3.33333333333333,1.69491525423729,4.67836257309941,0.8,31.1111111111111,7.25806451612903,12.0171673819742,0.884955752212389,2.89855072463768,3.06748466257669,3.10077519379845,2.90697674418605,1.12994350282486,3.97727272727273,1.13636363636364,12.2222222222222,2.35294117647059,0,4.22535211267606,5.68181818181818,4.93827160493827,6.74157303370786,13.4831460674157,8.88888888888889,11.1111111111111,8.13953488372093,5.55555555555556
2.73972602739726,4.44444444444444,6.77966101694915,4.09356725146199,2.4,33.3333333333333,8.87096774193548,12.8755364806867,0,6.28019323671498,4.29447852760736,8.52713178294574,0.581395348837209,0.564971751412429,6.81818181818182,2.27272727272727,13.3333333333333,0,2.53164556962025,5.63380281690141,1.13636363636364,3.7037037037037,3.37078651685393,11.2359550561798,15.5555555555556,4.44444444444444,8.13953488372093,7.77777777777778
2.73972602739726,3.88888888888889,2.82485875706215,2.92397660818713,3.2,33.8888888888889,7.25806451612903,12.8755364806867,0,3.86473429951691,4.9079754601227,5.42635658914729,0.581395348837209,0.564971751412429,5.11363636363636,1.13636363636364,11.1111111111111,2.35294117647059,2.53164556962025,4.22535211267606,5.68181818181818,8.64197530864197,6.74157303370786,5.61797752808989,7.77777777777778,8.88888888888889,5.81395348837209,7.77777777777778
4.10958904109589,4.44444444444444,1.69491525423729,4.09356725146199,0.8,32.7777777777778,5.64516129032258,9.87124463519313,0.884955752212389,1.93236714975845,3.06748466257669,3.87596899224806,1.74418604651163,2.25988700564972,5.68181818181818,3.40909090909091,8.88888888888889,2.35294117647059,1.26582278481013,1.40845070422535,2.27272727272727,1.23456790123457,4.49438202247191,2.24719101123596,8.88888888888889,4.44444444444444,8.13953488372093,7.77777777777778
3.42465753424658,8.88888888888889,3.38983050847458,4.09356725146199,1.6,37.2222222222222,6.45161290322581,12.0171673819742,0,8.21256038647343,3.68098159509202,2.32558139534884,0.581395348837209,1.12994350282486,5.11363636363636,2.27272727272727,8.88888888888889,1.17647058823529,2.53164556962025,5.63380281690141,0,4.93827160493827,3.37078651685393,4.49438202247191,6.66666666666667,7.77777777777778,4.65116279069767,7.77777777777778
4.79452054794521,4.44444444444444,4.51977401129944,2.92397660818713,3.2,33.3333333333333,5.64516129032258,10.7296137339056,0,4.34782608695652,6.74846625766871,5.42635658914729,0.581395348837209,1.12994350282486,2.84090909090909,6.81818181818182,16.6666666666667,0,3.79746835443038,4.22535211267606,2.27272727272727,8.64197530864197,7.86516853932584,5.61797752808989,12.2222222222222,11.1111111111111,11.6279069767442,5.55555555555556
3.42465753424658,5,3.38983050847458,2.92397660818713,2.4,35.5555555555556,6.45161290322581,11.587982832618,1.76991150442478,1.44927536231884,2.45398773006135,3.10077519379845,1.16279069767442,1.12994350282486,4.54545454545455,2.27272727272727,12.2222222222222,2.35294117647059,1.26582278481013,7.04225352112676,9.09090909090909,2.46913580246914,4.49438202247191,6.74157303370786,12.2222222222222,4.44444444444444,12.7906976744186,4.44444444444444
