11.085662210385646,11.068808524815854,11.11289788383247,11.28512934957253,11.027800663014608,12.513409173847846
29.5977786402669,29.49364758803859,29.582942713933914,29.609816958200625,29.74389747351404,29.756045579624026
10.728240539993385,10.782297063115955,10.80758699639638,10.882907000374841,11.044390847644866,11.033652037194528
29.95000938831957,29.97827274346049,29.91161406104703,29.95658501060476,30.006936585741784,30.183458550165778
11.92186642790767,11.911048094656486,12.152168451743858,12.2425019429505,12.234643789799636,12.3771646697253
13.725912421094167,13.750249086263512,13.688752458628468,13.738057089600039,13.920278026706892,13.973971476299239
16.156817960457275,16.17613519706008,16.20808038553959,16.308385689146153,16.250204262097977,16.309134738720026
30.28826783743349,30.281124732201096,30.357382383662106,30.17431910801384,30.184540477539777,30.230071829179746
19.313835532776565,19.341261405910803,19.370382969076278,19.29836420093204,19.31317747643985,19.25518408683155
25.49938051863407,25.572119632823444,25.58616456937683,25.566667901063102,25.727804630361398,25.705215660978304
11.366617062104268,11.535365235967634,11.492059100103743,11.548092795869895,11.623270480984523,11.681292688895587
29.96376972269207,30.094124127191247,30.08552520144689,29.952388361938873,30.07890167672679,30.153820083226098
13.42452419389614,13.422601715945595,13.554111161586992,13.554017582999194,13.549585703833332,11.751519060755673
30.10676065494273,30.16419312903125,30.27312684443832,30.248618920165914,30.131108464407436,30.181502213016998
29.87497856234868,29.95074546920273,29.94966270777825,29.882041181060007,29.973671637872403,30.043590045889278
24.040478476435954,24.125016567657752,24.086218849571427,23.740126712338085,23.902329696816807,24.098823124708762
11.2493117488395,11.290196927371174,11.324704923212085,11.276352304951493,11.275546560244539,11.252589540494842
12.214363949362518,12.176695014407061,12.154407250740048,12.208157856351052,12.210584458207055,14.186799426368355
12.590508045201489,12.559365927866853,14.160715370212582,14.094118260567635,11.553345100811844,11.79126867171242
26.967044425941552,27.3525125907718,27.440522151569027,27.15174431091034,27.18117752879004,27.20649778703225
16.891994950675745,16.728399557745146,16.897269994903322,16.90121791964475,15.912493474601645,16.48911212256559
16.120844672603635,16.107768124241947,16.10585553923939,16.077274104561393,16.13069216506393,16.238486321186844
29.781286562155255,29.747423938554267,29.68018646532269,29.788679704169635,29.75519335812156,27.850721170767883
23.523071227036997,23.59601430013272,23.566203923471484,23.67447096419324,24.00582879771435,23.492311006594505
26.042666204136886,26.073654255977935,26.1027231351697,26.189854724610694,26.168812620272984,26.246183187084178
29.97806551080065,29.950590664170733,29.979765245777667,29.97372237742339,30.165790367863607,30.214113884545196
11.315701172143063,11.305654130447326,11.336071901324038,11.421974758685376,11.464732492417578,11.70583210218029
29.993228775771748,29.962157962291215,29.968996502966416,29.95673095630393,30.0525151877698,30.220123269373712
25.55125792521352,25.24423397665776,25.419457408835328,25.400334372370605,25.347353764792828,25.36559720840471
29.969968372386347,29.932181120988545,30.012167097126575,29.94762351253399,30.103110125543296,30.2124326588058
13.329690567306455,13.406286547536896,13.418510032228935,13.474322567536774,11.613652540645923,11.66376803532638
22.79385685889109,22.808794595836865,22.86761085546736,22.920050220495366,22.94397583299958,22.939890252595973
16.360210996043158,16.397819089112886,16.46710982784713,16.466886568637488,16.464285623256416,16.44151299236076
