0.32835207702367675,0.32804797609642455,0.32708548256993414,0.32425864453404707,0.3275683134517561,0.30075548048418316
0.1403828616266097,0.1409806874742289,0.14093246722854091,0.14211621657281018,0.1384651192522705,0.1408054802263638
0.32945794659291106,0.32962747815850746,0.3290908546559558,0.33049699573451846,0.32829521446208154,0.3307501319827724
0.17277835403573816,0.17537440673508145,0.17458736047965448,0.17482921654156222,0.17565209050265312,0.17350757667528496
0.3301652669229044,0.32996980334860765,0.33085917251231123,0.32954193665073833,0.3303282427825772,0.3293838564448917
0.3058848836030605,0.30418555492638616,0.3056707578898359,0.30731136105041107,0.3052627043020045,0.307083151764776
0.21791377253354952,0.2189719295085136,0.21817585907195278,0.21737774747815103,0.21959476973398961,0.2183646833187516
0.155761053721965,0.15567347589948094,0.1564047323500809,0.15496984925014662,0.15555406107872785,0.15630925402848067
0.17657553783434596,0.1762255515569192,0.17402219257376803,0.17446098952452724,0.1743277361486169,0.17673217870038263
0.10459201808774465,0.10460373182077465,0.10620573785833275,0.10841920217913083,0.1101022548882397,0.10862368467236737
0.33529570968613526,0.3316727568052637,0.33577656943621054,0.33885691124799494,0.33667406937638866,0.33580004926770324
0.17560668404174856,0.17539188667795994,0.17452378231519844,0.17381882092873266,0.1729993227419373,0.17399983862001261
0.2872094468366673,0.28684941740522807,0.28542715616907355,0.28691749134430966,0.28681937392862644,0.32079161838873954
0.1737112381292664,0.17442577679709104,0.17414699219661342,0.17604394016673203,0.17624150506039604,0.1773110247870189
0.17300985557216625,0.17284521367073816,0.17526543686123258,0.1747140722317965,0.17466917697969273,0.17551500775417123
0.11497185609719011,0.11631224028091507,0.11599413739224657,0.11571792767183908,0.1155039981068952,0.11455546825193316
0.3309542800872227,0.33009635748666466,0.32914259835163745,0.33098190801619715,0.3325602836345743,0.33388240839845995
0.34550322856105536,0.3473332785241439,0.3464154197468332,0.35110363190487837,0.348995158298555,0.3011585358498933
0.30080781739301654,0.3021825550645334,0.27151828231839137,0.2766490216200132,0.3204034534694824,0.31582647873412156
0.1413206651741917,0.14125567088405133,0.13941072335461233,0.13894892210511126,0.13883196402526565,0.1389595182249115
0.21806442573865775,0.2188346384808597,0.21871051197641664,0.2187911111902784,0.22758645361616028,0.22216890547665952
0.22703446922450612,0.22839010832501253,0.23059569301304256,0.2315631828973448,0.2305127832864396,0.2291905662557543
0.1472877804174524,0.14804886384046378,0.15235267706567535,0.14972706678793365,0.15087018282096756,0.167116566267727
0.12586370305374214,0.12558630217782693,0.12557871908835957,0.12685948122969698,0.12597106435044614,0.12702302143237446
0.10481957126641438,0.10228070133579707,0.10321470657243585,0.1031448977101284,0.10256261076808924,0.10244373324920768
0.17538712315087765,0.17439257340783357,0.1745131036151916,0.1768592301573025,0.17436807809404387,0.1743202348088896
0.3283621859016541,0.33043720372094654,0.3330988384501578,0.33152859949970936,0.3300927149538393,0.32642455656026614
0.17257262370778323,0.17495366744596874,0.1743744820418411,0.1761088783959725,0.17548717040916112,0.17360239481502665
0.10921576247928924,0.10791076482383431,0.10646300045783297,0.10526123435730576,0.10621489468547764,0.10608455854474055
0.175637922434485,0.17457611441134324,0.17485872080861123,0.17668901493257524,0.17524843147104208,0.1744212538264546
0.2876902010294058,0.28840312478231456,0.2881069104527549,0.28654814300510656,0.3196538844245192,0.3185479453101849
0.13277177180883248,0.13254861311948016,0.13274048099349428,0.13381583372800557,0.1359810324516624,0.1353634106878467
0.21594104506780182,0.21673938215019492,0.2167281833853799,0.21672728661158394,0.21662846204628552,0.2154825315516407
